sentence_id	type	lemma	pos	raw_text	instance_id	target_token	same_meaning	translation_equivalents
semeval2013.d001.s004	wf	from	ADP	from	None	
semeval2013.d001.s004	wf	the	DET	the	None	
semeval2013.d001.s004	instance	start	NOUN	start	semeval2013.d001.s004.t003	
semeval2013.d001.s004	wf	.	.	.	None	
semeval2013.d001.s005	wf	as	ADP	As	None	
semeval2013.d001.s005	wf	vitora	NOUN	Vitora	None	
semeval2013.d001.s005	wf	s	PRT	s	None	
semeval2013.d001.s005	wf	first	ADJ	first	None	
semeval2013.d001.s005	wf	four	NUM	four	None	
semeval2013.d001.s005	instance	basket	NOUN	baskets	semeval2013.d001.s005.t000	
semeval2013.d001.s005	wf	be	VERB	were	None	
semeval2013.d001.s005	wf	from	ADP	from	None	
semeval2013.d001.s005	wf	the	DET	the	None	
semeval2013.d001.s005	instance	perimeter	NOUN	perimeter	semeval2013.d001.s005.t001	
semeval2013.d001.s005	wf	","	.	","	None	
semeval2013.d001.s005	wf	the	DET	the	None	
semeval2013.d001.s005	instance	speculation	NOUN	speculation	semeval2013.d001.s005.t002	
semeval2013.d001.s005	wf	be	VERB	was	None	
semeval2013.d001.s005	wf	already	ADV	already	None	
semeval2013.d001.s005	wf	that	ADP	that	None	
semeval2013.d001.s005	wf	they	PRON	they	None	
semeval2013.d001.s005	wf	have	VERB	had	None	
semeval2013.d001.s005	wf	jump	VERB	jumped	None	
semeval2013.d001.s005	wf	into	ADP	into	None	
semeval2013.d001.s005	wf	the	DET	the	None	
semeval2013.d001.s005	wf	israeli	ADJ	Israeli	None	
semeval2013.d001.s005	instance	net	NOUN	net	semeval2013.d001.s005.t003	
semeval2013.d001.s005	wf	with	ADP	with	None	
semeval2013.d001.s005	wf	hot	ADJ	hot	None	
semeval2013.d001.s005	instance	wrist	NOUN	wrists	semeval2013.d001.s005.t004	
semeval2013.d001.s005	wf	.	.	.	None	
semeval2013.d001.s006	wf	english	NOUN	English	None	
semeval2013.d001.s006	wf	and	CONJ	and	None	
semeval2013.d001.s006	wf	teletovic	NOUN	Teletovic	None	
semeval2013.d001.s006	wf	be	VERB	were	None	
semeval2013.d001.s006	wf	the	DET	the	None	
semeval2013.d001.s006	wf	main	ADJ	main	None	
semeval2013.d001.s006	instance	scorer	NOUN	scorers	semeval2013.d001.s006.t000	
semeval2013.d001.s006	wf	of	ADP	of	None	
semeval2013.d001.s006	wf	the	DET	the	None	
semeval2013.d001.s006	wf	18-20	NUM	18-20	None	
semeval2013.d001.s006	wf	at	ADP	at	None	
semeval2013.d001.s006	wf	the	DET	the	None	
semeval2013.d001.s006	instance	end	NOUN	end	semeval2013.d001.s006.t001	
semeval2013.d001.s006	wf	of	ADP	of	None	
semeval2013.d001.s006	wf	the	DET	the	None	
semeval2013.d001.s006	instance	first_period	NOUN	first period	semeval2013.d001.s006.t002	
semeval2013.d001.s006	wf	.	.	.	None	
semeval2013.d001.s007	wf	the	DET	The	None	
semeval2013.d001.s007	wf	second	ADJ	second	None	
semeval2013.d001.s007	instance	quarter	NOUN	quarter	semeval2013.d001.s007.t000	
semeval2013.d001.s007	wf	be	VERB	was	None	
semeval2013.d001.s007	wf	more	ADJ	more	None	
semeval2013.d001.s007	wf	of	ADP	of	None	
semeval2013.d001.s007	wf	the	DET	the	None	
semeval2013.d001.s007	wf	same	ADJ	same	None	
semeval2013.d001.s007	wf	","	.	","	None	
semeval2013.d001.s007	wf	but	CONJ	but	None	
semeval2013.d001.s007	wf	the	DET	the	None	
semeval2013.d001.s007	wf	alavan	NOUN	Alavan	None	
semeval2013.d001.s007	instance	team	NOUN	team	semeval2013.d001.s007.t001	
semeval2013.d001.s007	wf	opt	VERB	opted	None	
semeval2013.d001.s007	wf	for	ADP	for	None	
semeval2013.d001.s007	wf	the	DET	the	None	
semeval2013.d001.s007	wf	inside	ADJ	inside	None	
semeval2013.d001.s007	instance	game	NOUN	game	semeval2013.d001.s007.t002	
semeval2013.d001.s007	wf	of	ADP	of	None	
semeval2013.d001.s007	wf	barac	NOUN	Barac	None	
semeval2013.d001.s007	wf	and	CONJ	and	None	
semeval2013.d001.s007	wf	the	DET	the	None	
semeval2013.d001.s007	instance	work	NOUN	work	semeval2013.d001.s007.t003	
semeval2013.d001.s007	wf	of	ADP	of	None	
semeval2013.d001.s007	wf	eliyahu	NOUN	Eliyahu	None	
semeval2013.d001.s007	wf	","	.	","	None	
semeval2013.d001.s007	wf	who	PRON	who	None	
semeval2013.d001.s007	wf	be	VERB	was	None	
semeval2013.d001.s007	wf	greet	VERB	greeted	None	
semeval2013.d001.s007	wf	with	ADP	with	None	
semeval2013.d001.s007	instance	whistle	NOUN	whistles	semeval2013.d001.s007.t004	
semeval2013.d001.s007	wf	and	CONJ	and	None	
semeval2013.d001.s007	instance	applause	NOUN	applause	semeval2013.d001.s007.t005	
semeval2013.d001.s007	wf	at	ADP	at	None	
semeval2013.d001.s007	wf	he	PRON	his	None	
semeval2013.d001.s007	instance	return	NOUN	return	semeval2013.d001.s007.t006	
semeval2013.d001.s007	instance	home	NOUN	home	semeval2013.d001.s007.t007	
semeval2013.d001.s007	wf	","	.	","	None	
semeval2013.d001.s007	wf	to	PRT	to	None	
semeval2013.d001.s007	wf	continue	VERB	continue	None	
semeval2013.d001.s007	wf	increase	VERB	increasing	None	
semeval2013.d001.s007	wf	they	PRON	their	None	
semeval2013.d001.s007	instance	lead	NOUN	lead	semeval2013.d001.s007.t008	
semeval2013.d001.s007	wf	by	ADP	by	None	
semeval2013.d001.s007	wf	half-time	NOUN	half-time	None	
semeval2013.d001.s007	wf	(	.	(	None	
semeval2013.d001.s007	wf	34-43	NUM	34-43	None	
semeval2013.d001.s007	wf	)	.	)	None	
semeval2013.d001.s007	wf	.	.	.	None	
semeval2013.d001.s008	wf	teletovic	NOUN	Teletovic	None	
semeval2013.d001.s008	wf	have	VERB	had	None	
semeval2013.d001.s008	wf	already	ADV	already	None	
semeval2013.d001.s008	wf	begin	VERB	begun	None	
semeval2013.d001.s008	wf	to	PRT	to	None	
semeval2013.d001.s008	wf	stand	VERB	stand	None	
semeval2013.d001.s008	wf	out	PRT	out	None	
semeval2013.d001.s008	wf	as	ADP	as	None	
semeval2013.d001.s008	wf	the	DET	the	None	
semeval2013.d001.s008	wf	best	ADJ	best	None	
semeval2013.d001.s008	wf	on	ADP	on	None	
semeval2013.d001.s008	wf	he	PRON	his	None	
semeval2013.d001.s008	instance	team	NOUN	team	semeval2013.d001.s008.t000	
semeval2013.d001.s008	wf	with	ADP	with	None	
semeval2013.d001.s008	wf	13	NUM	13	None	
semeval2013.d001.s008	instance	point	NOUN	points	semeval2013.d001.s008.t001	
semeval2013.d001.s008	wf	","	.	","	None	
semeval2013.d001.s008	wf	even	ADV	even	None	
semeval2013.d001.s008	wf	though	ADP	though	None	
semeval2013.d001.s008	wf	splitter	NOUN	Splitter	None	
semeval2013.d001.s008	wf	s	PRT	s	None	
semeval2013.d001.s008	wf	``	.	``	None	
semeval2013.d001.s008	wf	six	NUM	six	None	
semeval2013.d001.s008	wf	fewer	ADJ	fewer	None	
semeval2013.d001.s008	wf	'	.	'	None	
semeval2013.d001.s008	instance	point	NOUN	points	semeval2013.d001.s008.t002	
semeval2013.d001.s008	wf	already	ADV	already	None	
semeval2013.d001.s008	wf	signal	VERB	signaled	None	
semeval2013.d001.s008	wf	that	ADP	that	None	
semeval2013.d001.s008	wf	it	PRON	it	None	
semeval2013.d001.s008	wf	be	VERB	was	None	
semeval2013.d001.s008	wf	n't	ADV	n't	None	
semeval2013.d001.s008	wf	go	VERB	going	None	
semeval2013.d001.s008	wf	to	PRT	to	None	
semeval2013.d001.s008	wf	be	VERB	be	None	
semeval2013.d001.s008	wf	the	DET	the	None	
semeval2013.d001.s008	wf	best	ADJ	best	None	
semeval2013.d001.s008	instance	night	NOUN	night	semeval2013.d001.s008.t003	
semeval2013.d001.s008	wf	for	ADP	for	None	
semeval2013.d001.s008	wf	the	DET	the	None	
semeval2013.d001.s008	wf	brazilian	ADJ	Brazilian	None	
semeval2013.d001.s008	wf	.	.	.	None	
semeval2013.d001.s009	wf	but	CONJ	But	None	
semeval2013.d001.s009	wf	the	DET	the	None	
semeval2013.d001.s009	instance	game	NOUN	game	semeval2013.d001.s009.t000	
semeval2013.d001.s009	wf	","	.	","	None	
semeval2013.d001.s009	wf	despite	ADP	despite	None	
semeval2013.d001.s009	wf	be	VERB	being	None	
semeval2013.d001.s009	wf	head	VERB	headed	None	
semeval2013.d001.s009	wf	for	ADP	for	None	
semeval2013.d001.s009	instance	halftime	NOUN	halftime	semeval2013.d001.s009.t001	
semeval2013.d001.s009	wf	","	.	","	None	
semeval2013.d001.s009	wf	be	VERB	was	None	
semeval2013.d001.s009	wf	not	ADV	not	None	
semeval2013.d001.s009	wf	more	ADJ	more	None	
semeval2013.d001.s009	wf	decidedand	NOUN	decidedand	None	
semeval2013.d001.s009	wf	the	DET	the	None	
semeval2013.d001.s009	wf	maccabee	NOUN	Maccabees	None	
semeval2013.d001.s009	wf	try	VERB	tried	None	
semeval2013.d001.s009	wf	to	PRT	to	None	
semeval2013.d001.s009	wf	remind	VERB	remind	None	
semeval2013.d001.s009	wf	the	DET	the	None	
semeval2013.d001.s009	wf	vitorian	NOUN	Vitorians	None	
semeval2013.d001.s009	wf	that	ADP	that	None	
semeval2013.d001.s009	wf	not	ADV	not	None	
semeval2013.d001.s009	wf	just	ADV	just	None	
semeval2013.d001.s009	wf	anybody	NOUN	anybody	None	
semeval2013.d001.s009	wf	win	VERB	wins	None	
semeval2013.d001.s009	wf	on	ADP	on	None	
semeval2013.d001.s009	wf	they	PRON	their	None	
semeval2013.d001.s009	wf	court	NOUN	court	None	
semeval2013.d001.s009	wf	","	.	","	None	
semeval2013.d001.s009	wf	and	CONJ	and	None	
semeval2013.d001.s009	wf	with	ADP	with	None	
semeval2013.d001.s009	wf	the	DET	the	None	
semeval2013.d001.s009	wf	`	.	`	None	
semeval2013.d001.s009	instance	hand	NOUN	hand	semeval2013.d001.s009.t002	
semeval2013.d001.s009	wf	of	ADP	of	None	
semeval2013.d001.s009	wf	elia	NOUN	Elias	None	
semeval2013.d001.s009	wf		.		None	
semeval2013.d001.s009	wf	put	VERB	putting	None	
semeval2013.d001.s009	wf	the	DET	the	None	
semeval2013.d001.s009	instance	pressure	NOUN	pressure	semeval2013.d001.s009.t003	
semeval2013.d001.s009	wf	on	ADP	on	None	
semeval2013.d001.s009	wf	","	.	","	None	
semeval2013.d001.s009	wf	they	PRON	they	None	
semeval2013.d001.s009	wf	manage	VERB	managed	None	
semeval2013.d001.s009	wf	to	PRT	to	None	
semeval2013.d001.s009	wf	get	VERB	get	None	
semeval2013.d001.s009	wf	involve	VERB	involved	None	
semeval2013.d001.s009	wf	in	ADP	in	None	
semeval2013.d001.s009	wf	the	DET	the	None	
semeval2013.d001.s009	instance	game	NOUN	game	semeval2013.d001.s009.t004	
semeval2013.d001.s009	wf	.	.	.	None	
semeval2013.d001.s010	wf	eidson	NOUN	Eidson	None	
semeval2013.d001.s010	wf	and	CONJ	and	None	
semeval2013.d001.s010	wf	pninus	NOUN	Pnini	None	
semeval2013.d001.s010	wf	play	VERB	played	None	
semeval2013.d001.s010	wf	a	DET	a	None	
semeval2013.d001.s010	wf	decisive	ADJ	decisive	None	
semeval2013.d001.s010	instance	role	NOUN	role	semeval2013.d001.s010.t000	
semeval2013.d001.s010	wf	in	ADP	in	None	
semeval2013.d001.s010	wf	the	DET	the	None	
semeval2013.d001.s010	wf	``	.	``	None	
semeval2013.d001.s010	wf	yellow	NOUN	yellows	None	
semeval2013.d001.s010	wf		.		None	
semeval2013.d001.s010	wf	'	.	'	None	
semeval2013.d001.s010	instance	return	NOUN	return	semeval2013.d001.s010.t001	
semeval2013.d001.s010	wf	to	PRT	to	None	
semeval2013.d001.s010	wf	the	DET	the	None	
semeval2013.d001.s010	instance	light	NOUN	light	semeval2013.d001.s010.t002	
semeval2013.d001.s010	wf	.	.	.	None	
semeval2013.d001.s011	wf	more	ADJ	More	None	
semeval2013.d001.s011	instance	disadvantage	NOUN	disadvantages	semeval2013.d001.s011.t000	
semeval2013.d001.s012	wf	ivanovic	NOUN	Ivanovic	None	
semeval2013.d001.s012	wf	s	PRT	s	None	
semeval2013.d001.s012	instance	player	NOUN	players	semeval2013.d001.s012.t000	
semeval2013.d001.s012	wf	","	.	","	None	
semeval2013.d001.s012	wf	injured	ADJ	injured	None	
semeval2013.d001.s012	wf	but	CONJ	but	None	
semeval2013.d001.s012	wf	far	ADV	far	None	
semeval2013.d001.s012	wf	from	ADP	from	None	
semeval2013.d001.s012	wf	dead	ADJ	dead	None	
semeval2013.d001.s012	wf	","	.	","	None	
semeval2013.d001.s012	wf	need	VERB	needed	None	
semeval2013.d001.s012	wf	to	PRT	to	None	
semeval2013.d001.s012	wf	run	VERB	run	None	
semeval2013.d001.s012	wf	a	DET	a	None	
semeval2013.d001.s012	instance	couple	NOUN	couple	semeval2013.d001.s012.t001	
semeval2013.d001.s012	wf	of	ADP	of	None	
semeval2013.d001.s012	instance	play	NOUN	plays	semeval2013.d001.s012.t002	
semeval2013.d001.s012	wf	correctly	ADV	correctly	None	
semeval2013.d001.s012	wf	before	ADP	before	None	
semeval2013.d001.s012	wf	they	PRON	they	None	
semeval2013.d001.s012	wf	could	VERB	could	None	
semeval2013.d001.s012	wf	breathe	VERB	breathe	None	
semeval2013.d001.s012	wf	","	.	","	None	
semeval2013.d001.s012	wf	and	CONJ	and	None	
semeval2013.d001.s012	wf	that	DET	that	None	
semeval2013.d001.s012	wf		VERB	s	None	
semeval2013.d001.s012	wf	when	ADV	when	None	
semeval2013.d001.s012	wf	the	DET	the	None	
semeval2013.d001.s012	wf	machine	NOUN	machine	None	
semeval2013.d001.s012	wf	gun	NOUN	gun	None	
semeval2013.d001.s012	wf	marza	NOUN	Marza	None	
semeval2013.d001.s012	wf	teletovic	NOUN	Teletovic	None	
semeval2013.d001.s012	wf	arrive	VERB	arrived	None	
semeval2013.d001.s012	wf	","	.	","	None	
semeval2013.d001.s012	wf	with	ADP	with	None	
semeval2013.d001.s012	wf	three	NUM	three	None	
semeval2013.d001.s012	wf	almost	ADV	almost	None	
semeval2013.d001.s012	wf	consecutive	ADJ	consecutive	None	
semeval2013.d001.s012	wf	three-pointer	NOUN	three-pointers	None	
semeval2013.d001.s012	wf	and	CONJ	and	None	
semeval2013.d001.s012	wf	the	DET	the	None	
semeval2013.d001.s012	instance	help	NOUN	help	semeval2013.d001.s012.t003	
semeval2013.d001.s012	wf	of	ADP	of	None	
semeval2013.d001.s012	wf	english	NOUN	English	None	
semeval2013.d001.s012	wf	and	CONJ	and	None	
semeval2013.d001.s012	wf	riba	NOUN	Ribas	None	
semeval2013.d001.s012	wf	","	.	","	None	
semeval2013.d001.s012	wf	he	PRON	he	None	
semeval2013.d001.s012	wf	bring	VERB	brought	None	
semeval2013.d001.s012	wf	the	DET	the	None	
semeval2013.d001.s012	instance	scoreboard	NOUN	scoreboard	semeval2013.d001.s012.t004	
semeval2013.d001.s012	wf	back	ADV	back	None	
semeval2013.d001.s012	wf	to	PRT	to	None	
semeval2013.d001.s012	wf	a	DET	a	None	
semeval2013.d001.s012	wf	reassuring	ADJ	reassuring	None	
semeval2013.d001.s012	instance	lead	NOUN	lead	semeval2013.d001.s012.t005	
semeval2013.d001.s012	wf	(	.	(	None	
semeval2013.d001.s012	wf	54-67	X	54-67	None	
semeval2013.d001.s012	wf	)	.	)	None	
semeval2013.d001.s012	wf	","	.	","	None	
semeval2013.d001.s012	wf	which	DET	which	None	
semeval2013.d001.s012	wf	the	DET	the	None	
semeval2013.d001.s012	wf	home	NOUN	home	None	
semeval2013.d001.s012	instance	team	NOUN	team	semeval2013.d001.s012.t006	
semeval2013.d001.s012	wf	manage	VERB	managed	None	
semeval2013.d001.s012	wf	to	PRT	to	None	
semeval2013.d001.s012	wf	narrow	VERB	narrow	None	
semeval2013.d001.s012	wf	down	PRT	down	None	
semeval2013.d001.s012	wf	at	ADP	at	None	
semeval2013.d001.s012	wf	the	DET	the	None	
semeval2013.d001.s012	instance	end	NOUN	end	semeval2013.d001.s012.t007	
semeval2013.d001.s012	wf	of	ADP	of	None	
semeval2013.d001.s012	wf	the	DET	the	None	
semeval2013.d001.s012	wf	third	ADJ	third	None	
semeval2013.d001.s012	instance	quarter	NOUN	quarter	semeval2013.d001.s012.t008	
semeval2013.d001.s012	wf	(	.	(	None	
semeval2013.d001.s012	wf	57-67	NUM	57-67	None	
semeval2013.d001.s012	wf	)	.	)	None	
semeval2013.d001.s012	wf	.	.	.	None	
semeval2013.d001.s013	wf	the	DET	The	None	
semeval2013.d001.s013	wf	alava	NOUN	Alavas	None	
semeval2013.d001.s013	wf	work	VERB	worked	None	
semeval2013.d001.s013	wf	themselves	PRON	themselves	None	
semeval2013.d001.s013	wf	to	PRT	to	None	
semeval2013.d001.s013	wf	the	DET	the	None	
semeval2013.d001.s013	wf	bone	NOUN	bone	None	
semeval2013.d001.s013	wf	in	ADP	in	None	
semeval2013.d001.s013	wf	the	DET	the	None	
semeval2013.d001.s013	wf	last	ADJ	last	None	
semeval2013.d001.s013	instance	period	NOUN	period	semeval2013.d001.s013.t000	
semeval2013.d001.s013	wf	","	.	","	None	
semeval2013.d001.s013	wf	and	CONJ	and	None	
semeval2013.d001.s013	wf	english	NOUN	English	None	
semeval2013.d001.s013	wf	and	CONJ	and	None	
semeval2013.d001.s013	wf	san	NOUN	San	None	
semeval2013.d001.s013	wf	emeterio	NOUN	Emeterio	None	
semeval2013.d001.s013	wf	(	.	(	None	
semeval2013.d001.s013	wf	65-75	NOUN	65-75	None	
semeval2013.d001.s013	wf	)	.	)	None	
semeval2013.d001.s013	wf	have	VERB	had	None	
semeval2013.d001.s013	wf	already	ADV	already	None	
semeval2013.d001.s013	wf	make	VERB	made	None	
semeval2013.d001.s013	wf	it	PRON	it	None	
semeval2013.d001.s013	wf	clear	ADJ	clear	None	
semeval2013.d001.s013	wf	that	ADP	that	None	
semeval2013.d001.s013	wf	they	PRON	they	None	
semeval2013.d001.s013	wf	be	VERB	were	None	
semeval2013.d001.s013	wf	not	ADV	not	None	
semeval2013.d001.s013	wf	go	VERB	going	None	
semeval2013.d001.s013	wf	to	PRT	to	None	
semeval2013.d001.s013	wf	let	VERB	let	None	
semeval2013.d001.s013	wf	anyone	NOUN	anyone	None	
semeval2013.d001.s013	wf	take	VERB	take	None	
semeval2013.d001.s013	wf	away	PRT	away	None	
semeval2013.d001.s013	wf	what	PRON	what	None	
semeval2013.d001.s013	wf	they	PRON	they	None	
semeval2013.d001.s013	wf	have	VERB	had	None	
semeval2013.d001.s013	wf	earn	VERB	earned	None	
semeval2013.d001.s013	wf	during	ADP	during	None	
semeval2013.d001.s013	wf	the	DET	the	None	
semeval2013.d001.s013	wf	first	ADJ	first	None	
semeval2013.d001.s013	wf	thirty	NUM	thirty	None	
semeval2013.d001.s013	instance	minute	NOUN	minutes	semeval2013.d001.s013.t001	
semeval2013.d001.s013	wf	.	.	.	None	
semeval2013.d001.s014	wf	however	ADV	However	None	
semeval2013.d001.s014	wf	","	.	","	None	
semeval2013.d001.s014	wf	pninus	NOUN	Pnini	None	
semeval2013.d001.s014	wf	and	CONJ	and	None	
semeval2013.d001.s014	wf	eidson	NOUN	Eidson	None	
semeval2013.d001.s014	wf	","	.	","	None	
semeval2013.d001.s014	wf	the	DET	the	None	
semeval2013.d001.s014	wf	best	ADJ	best	None	
semeval2013.d001.s014	wf	on	ADP	on	None	
semeval2013.d001.s014	wf	they	PRON	their	None	
semeval2013.d001.s014	instance	team	NOUN	team	semeval2013.d001.s014.t000	
semeval2013.d001.s014	wf	","	.	","	None	
semeval2013.d001.s014	wf	do	VERB	did	None	
semeval2013.d001.s014	wf	not	ADV	not	None	
semeval2013.d001.s014	wf	give	VERB	give	None	
semeval2013.d001.s014	wf	up	PRT	up	None	
semeval2013.d001.s014	wf	and	CONJ	and	None	
semeval2013.d001.s014	wf	try	VERB	tried	None	
semeval2013.d001.s014	wf	to	PRT	to	None	
semeval2013.d001.s014	wf	keep	VERB	keep	None	
semeval2013.d001.s014	wf	they	PRON	their	None	
semeval2013.d001.s014	instance	team	NOUN	team	semeval2013.d001.s014.t001	
semeval2013.d001.s014	wf	alive	ADJ	alive	None	
semeval2013.d001.s014	wf	from	ADP	from	None	
semeval2013.d001.s014	wf	the	DET	the	None	
semeval2013.d001.s014	wf	three-point	ADJ	three-point	None	
semeval2013.d001.s014	instance	line	NOUN	line	semeval2013.d001.s014.t002	
semeval2013.d001.s014	wf	(	.	(	None	
semeval2013.d001.s014	wf	70-77	NUM	70-77	None	
semeval2013.d001.s014	wf	)	.	)	None	
semeval2013.d001.s014	wf	.	.	.	None	
semeval2013.d001.s015	wf	in	ADP	In	None	
semeval2013.d001.s015	instance	spite	NOUN	spite	semeval2013.d001.s015.t000	
semeval2013.d001.s015	wf	of	ADP	of	None	
semeval2013.d001.s015	wf	this	DET	this	None	
semeval2013.d001.s015	wf	","	.	","	None	
semeval2013.d001.s015	wf	and	CONJ	and	None	
semeval2013.d001.s015	wf	with	ADP	with	None	
semeval2013.d001.s015	wf	splitter	NOUN	Splitter	None	
semeval2013.d001.s015	wf	foul	VERB	fouling	None	
semeval2013.d001.s015	wf	out	PRT	out	None	
semeval2013.d001.s015	wf	","	.	","	None	
semeval2013.d001.s015	wf	ivonic	NOUN	Ivonic	None	
semeval2013.d001.s015	wf	s	PRT	s	None	
semeval2013.d001.s015	instance	team	NOUN	team	semeval2013.d001.s015.t001	
semeval2013.d001.s015	wf	do	VERB	did	None	
semeval2013.d001.s015	wf	n't	ADV	n't	None	
semeval2013.d001.s015	wf	rush	VERB	rush	None	
semeval2013.d001.s015	wf	","	.	","	None	
semeval2013.d001.s015	wf	defend	VERB	defended	None	
semeval2013.d001.s015	wf	well	ADV	well	None	
semeval2013.d001.s015	wf	","	.	","	None	
semeval2013.d001.s015	wf	and	CONJ	and	None	
semeval2013.d001.s015	wf	","	.	","	None	
semeval2013.d001.s015	wf	even	ADV	even	None	
semeval2013.d001.s015	wf	though	ADP	though	None	
semeval2013.d001.s015	wf	the	DET	the	None	
semeval2013.d001.s015	wf	israeli	NOUN	Israelis	None	
semeval2013.d001.s015	wf	come	VERB	came	None	
semeval2013.d001.s015	wf	close	ADJ	close	None	
semeval2013.d001.s015	wf	at	ADP	at	None	
semeval2013.d001.s015	wf	the	DET	the	None	
semeval2013.d001.s015	instance	last_minute	NOUN	last minute	semeval2013.d001.s015.t002	
semeval2013.d001.s015	wf	","	.	","	None	
semeval2013.d001.s015	wf	the	DET	the	None	
semeval2013.d001.s015	instance	game	NOUN	game	semeval2013.d001.s015.t003	
semeval2013.d001.s015	wf	be	VERB	was	None	
semeval2013.d001.s015	wf	already	ADV	already	None	
semeval2013.d001.s015	wf	win	VERB	won	None	
semeval2013.d001.s015	wf	and	CONJ	and	None	
semeval2013.d001.s015	instance	victory	NOUN	victory	semeval2013.d001.s015.t004	
semeval2013.d001.s015	wf	escape	VERB	escaped	None	
semeval2013.d001.s015	wf	tel	NOUN	Tel	None	
semeval2013.d001.s015	wf	aviv	NOUN	Aviv	None	
semeval2013.d001.s015	wf	for	ADP	for	None	
semeval2013.d001.s015	wf	the	DET	the	None	
semeval2013.d001.s015	wf	first	ADJ	first	None	
semeval2013.d001.s015	instance	time	NOUN	time	semeval2013.d001.s015.t005	
semeval2013.d001.s015	wf	in	ADP	in	None	
semeval2013.d001.s015	wf	the	DET	the	None	
semeval2013.d001.s015	instance	season	NOUN	season	semeval2013.d001.s015.t006	
semeval2013.d001.s015	wf	.	.	.	None	
semeval2013.d002.s000	instance	wall_street	NOUN	Wall Street	semeval2013.d002.s000.t000	
semeval2013.d002.s000	wf	close	VERB	closes	None	
semeval2013.d002.s000	wf	without	ADP	without	None	
semeval2013.d002.s000	instance	momentum	NOUN	momentum	semeval2013.d002.s000.t001	
semeval2013.d002.s000	wf	","	.	","	None	
semeval2013.d002.s000	wf	slow	VERB	slowed	None	
semeval2013.d002.s000	wf	by	ADP	by	None	
semeval2013.d002.s000	wf	a	DET	a	None	
semeval2013.d002.s000	wf	strengthening	ADJ	strengthening	None	
semeval2013.d002.s000	instance	dollar	NOUN	dollar	semeval2013.d002.s000.t002	
semeval2013.d002.s001	wf	the	DET	The	None	
semeval2013.d002.s001	instance	new_york_stock_exchange	NOUN	New York Stock Exchange	semeval2013.d002.s001.t000	
semeval2013.d002.s001	wf	close	VERB	closed	None	
semeval2013.d002.s001	wf	with	ADP	with	None	
semeval2013.d002.s001	wf	no	DET	no	None	
semeval2013.d002.s001	wf	particular	ADJ	particular	None	
semeval2013.d002.s001	instance	heading	NOUN	heading	semeval2013.d002.s001.t001	
semeval2013.d002.s001	wf	on	ADP	on	None	
semeval2013.d002.s001	instance	friday	NOUN	Friday	semeval2013.d002.s001.t002	
semeval2013.d002.s001	wf	","	.	","	None	
semeval2013.d002.s001	wf	in	ADP	in	None	
semeval2013.d002.s001	wf	a	DET	a	None	
semeval2013.d002.s001	instance	market	NOUN	market	semeval2013.d002.s001.t003	
semeval2013.d002.s001	wf	tear	VERB	torn	None	
semeval2013.d002.s001	wf	between	ADP	between	None	
semeval2013.d002.s001	wf	better	ADV	better	None	
semeval2013.d002.s001	wf	than	ADP	than	None	
semeval2013.d002.s001	wf	expect	VERB	expected	None	
semeval2013.d002.s001	instance	indicator	NOUN	indicators	semeval2013.d002.s001.t004	
semeval2013.d002.s001	wf	in	ADP	in	None	
semeval2013.d002.s001	wf	the	DET	the	None	
semeval2013.d002.s001	instance	united_states	NOUN	United States	semeval2013.d002.s001.t005	
semeval2013.d002.s001	wf	and	CONJ	and	None	
semeval2013.d002.s001	wf	a	DET	a	None	
semeval2013.d002.s001	wf	strengthening	ADJ	strengthening	None	
semeval2013.d002.s001	instance	dollar	NOUN	dollar	semeval2013.d002.s001.t006	
semeval2013.d002.s001	wf	:	.	:	None	
semeval2013.d002.s001	wf	the	DET	the	None	
semeval2013.d002.s001	instance	dow_jones	NOUN	Dow Jones	semeval2013.d002.s001.t007	
semeval2013.d002.s001	wf	gain	VERB	gained	None	
semeval2013.d002.s001	wf	0.63	NUM	0.63	None	
semeval2013.d002.s001	wf	%	.	%	None	
semeval2013.d002.s001	wf	but	CONJ	but	None	
semeval2013.d002.s001	wf	the	DET	the	None	
semeval2013.d002.s001	instance	nasdaq	NOUN	NASDAQ	semeval2013.d002.s001.t008	
semeval2013.d002.s001	wf	drop	VERB	dropped	None	
semeval2013.d002.s001	wf	0.03	NUM	0.03	None	
semeval2013.d002.s001	wf	%	.	%	None	
semeval2013.d002.s001	wf	.	.	.	None	
semeval2013.d002.s002	wf	accord	VERB	According	None	
semeval2013.d002.s002	wf	to	PRT	to	None	
semeval2013.d002.s002	wf	final	ADJ	final	None	
semeval2013.d002.s002	instance	closing	NOUN	closing	semeval2013.d002.s002.t000	
semeval2013.d002.s002	instance	figure	NOUN	figures	semeval2013.d002.s002.t001	
semeval2013.d002.s002	wf	","	.	","	None	
semeval2013.d002.s002	wf	the	DET	the	None	
semeval2013.d002.s002	wf	dow	NOUN	Dow	None	
semeval2013.d002.s002	wf	jone	NOUN	Jones	None	
semeval2013.d002.s002	wf	industrial	NOUN	Industrial	None	
semeval2013.d002.s002	wf	average	NOUN	Average	None	
semeval2013.d002.s002	wf	have	VERB	has	None	
semeval2013.d002.s002	wf	rise	VERB	risen	None	
semeval2013.d002.s002	wf	by	ADP	by	None	
semeval2013.d002.s002	wf	65.67	NUM	65.67	None	
semeval2013.d002.s002	instance	point	NOUN	points	semeval2013.d002.s002.t002	
semeval2013.d002.s002	wf	to	PRT	to	None	
