Token ID	Source Token	Source Lemma	Source POS	Translated Token	Translated Lemma	Synset ID	Link in Dictionary?
wf	,	,	 	 	 	 
wf	particularly	particularly	 	 	 	 
wf	the	the	 	 	 	 
wf	Chinese	chinese	 	 	 	 
wf	and	and	 	 	 	 
wf	other	other	 	 	 	 
d003.s011.s005	government	government	N	政府	政府	bn:00007299n	True
wf	controlled	control	 	 	 	 
d003.s011.s006	energy	energy	N	能源	能源	bn:00030825n	True
d003.s011.s007	firms	firm	N	公司	公司	bn:00014160n	True
wf	,	,	 	 	 	 
wf	have	have	 	 	 	 
wf	markedly	markedly	 	 	 	 
wf	lower	lower	 	 	 	 
wf	labor	labor	 	 	 	 
wf	costs	cost	 	 	 	 
wf	and	and	 	 	 	 
wf	are	be	 	 	 	 
wf	more	more	 	 	 	 
wf	prone	prone	 	 	 	 
wf	to	to	 	 	 	 
wf	take	take	 	 	 	 
d003.s011.s008	risks	risk	N	风险	风险	bn:00030747n	True
wf	because	because	 	 	 	 
wf	they	they	 	 	 	 
wf	do	do	 	 	 	 
wf	n't	n't	 	 	 	 
wf	respond	respond	 	 	 	 
wf	to	to	 	 	 	 
d003.s011.s009	shareholders	shareholder	N	股东	股东	bn:00070914n	True
wf	.	.	 	 	 	 
wf	Exxon-Mobil	exxon-mobil	 	 	 	 
wf	and	and	 	 	 	 
wf	Occidental	occidental	 	 	 	 
wf	Petroleum	petroleum	 	 	 	 
wf	Inc.	inc.	 	 	 	 
wf	were	be	 	 	 	 
wf	the	the	 	 	 	 
wf	only	only	 	 	 	 
wf	American	american	 	 	 	 
d003.s012.s000	companies	company	N	公司	公司	bn:00021286n	True
wf	that	that	 	 	 	 
wf	reached	reach	 	 	 	 
d003.s012.s001	deals	deal	N	协议	协议	bn:00008568n	False
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d003.s012.s002	ministry	ministry	N	该部	该部	bn:00055180n	False
wf	.	.	 	 	 	 
wf	Major	major	 	 	 	 
d003.s013.s000	U.S.	u.s.	N	Chevron)	Chevron)	bn:00003341n	False
d003.s013.s001	firms	firm	N	公司	公司	bn:00014160n	True
wf	such	such	 	 	 	 
wf	as	as	 	 	 	 
wf	Chevron	chevron	 	 	 	 
wf	and	and	 	 	 	 
wf	ConocoPhillips	conocophillip	 	 	 	 
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	have	have	 	 	 	 
wf	cultivated	cultivate	 	 	 	 
wf	close	close	 	 	 	 
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
wf	Iraqi	iraqi	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Ministry	ministry	 	 	 	 
wf	and	and	 	 	 	 
wf	have	have	 	 	 	 
wf	provided	provide	 	 	 	 
wf	technical	technical	 	 	 	 
d003.s013.s003	advice	advice	N	建议	建议	bn:00001592n	False
wf	in	in	 	 	 	 
wf	recent	recent	 	 	 	 
wf	,	,	 	 	 	 
wf	walked	walk	 	 	 	 
wf	away	away	 	 	 	 
wf	empty-handed	empty-handed	 	 	 	 
wf	.	.	 	 	 	 
wf	Russian	russian	 	 	 	 
d003.s014.s000	companies	company	N	公司	公司	bn:00021286n	True
wf	Lukoil	lukoil	 	 	 	 
wf	and	and	 	 	 	 
wf	Gazprom	gazprom	 	 	 	 
wf	were	be	 	 	 	 
wf	the	the	 	 	 	 
wf	top	top	 	 	 	 
wf	stakeholders	stakeholder	 	 	 	 
wf	in	in	 	 	 	 
wf	two	two	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d003.s014.s001	contracts	contract	N	合同	合同	bn:00022227n	True
wf	awarded	award	 	 	 	 
wf	this	this	 	 	 	 
d003.s014.s002	weekend	weekend	N	本周末	本周末	bn:00080816n	False
wf	.	.	 	 	 	 
wf	State-owned	state-owned	 	 	 	 
wf	China	china	 	 	 	 
wf	National	national	 	 	 	 
wf	Petroleum	petroleum	 	 	 	 
wf	Corporation	corporation	 	 	 	 
d003.s015.s000	bid	bid	N	竞标	竞标	bn:00010262n	False
wf	on	on	 	 	 	 
wf	more	more	 	 	 	 
d003.s015.s001	contracts	contract	N	合同	合同	bn:00022227n	True
wf	than	than	 	 	 	 
wf	any	any	 	 	 	 
wf	other	other	 	 	 	 
d003.s015.s002	company	company	N	公司	公司	bn:00021286n	True
wf	and	and	 	 	 	 
wf	walked	walk	 	 	 	 
wf	away	away	 	 	 	 
wf	with	with	 	 	 	 
wf	large	large	 	 	 	 
wf	in	in	 	 	 	 
d003.s015.s004	contracts	contract	N	合同	合同	bn:00022227n	True
wf	for	for	 	 	 	 
wf	two	two	 	 	 	 
wf	major	major	 	 	 	 
d003.s015.s005	fields	field	N	领域	领域	bn:00034265n	True
wf	.	.	 	 	 	 
wf	We	we	 	 	 	 
wf	all	all	 	 	 	 
wf	know	know	 	 	 	 
wf	that	that	 	 	 	 
d003.s016.s000	China	china	N	中国	中国	bn:00016756n	True
wf	is	be	 	 	 	 
wf	on	on	 	 	 	 
wf	to	to	 	 	 	 
wf	become	become	 	 	 	 
wf	a	a	 	 	 	 
wf	major	major	 	 	 	 
wf	economic	economic	 	 	 	 
wf	as	as	 	 	 	 
wf	well	well	 	 	 	 
wf	as	as	 	 	 	 
wf	technological	technological	 	 	 	 
d003.s016.s002	power	power	N	强国	强国	bn:00041585n	False
wf	,	,	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Ministry	ministry	 	 	 	 
d003.s016.s003	spokesman	spokesman	N	发言人	发言人	bn:00073526n	False
wf	Assam	assam	 	 	 	 
wf	Jihad	jihad	 	 	 	 
wf	said	say	 	 	 	 
wf	.	.	 	 	 	 
wf	We	we	 	 	 	 
wf	feel	feel	 	 	 	 
wf	confident	confident	 	 	 	 
wf	that	that	 	 	 	 
wf	the	the	 	 	 	 
wf	Chinese	chinese	 	 	 	 
d003.s017.s000	company	company	N	公司	公司	bn:00021286n	True
wf	will	will	 	 	 	 
wf	be	be	 	 	 	 
wf	on	on	 	 	 	 
wf	with	with	 	 	 	 
wf	its	its	 	 	 	 
d003.s017.s002	competitors	competitor	N	对手	对手	bn:00017562n	True
wf	and	and	 	 	 	 
wf	will	will	 	 	 	 
wf	deliver	deliver	 	 	 	 
wf	on	on	 	 	 	 
wf	its	its	 	 	 	 
d003.s017.s003	commitments	commitment	N	承诺	承诺	bn:00021034n	True
wf	towards	towards	 	 	 	 
d003.s017.s004	Iraq	iraq	N	伊拉克	伊拉克	bn:00002362n	True
wf	.	.	 	 	 	 
d003.s018.s000	Companies	company	N	公司	公司	bn:00021286n	True
wf	pre-selected	pre-selected	 	 	 	 
wf	to	to	 	 	 	 
wf	submit	submit	 	 	 	 
wf	made	make	 	 	 	 
d003.s018.s002	offers	offer	N	出价	出价	bn:00058679n	False
wf	that	that	 	 	 	 
wf	were	be	 	 	 	 
wf	then	then	 	 	 	 
wf	compared	compare	 	 	 	 
wf	to	to	 	 	 	 
wf	the	the	 	 	 	 
wf	per	per	 	 	 	 
d003.s018.s003	barrel	barrel	N	桶	桶	bn:00008694n	True
d003.s018.s004	fee	fee	N	费用	费用	bn:00033939n	False
wf	the	the	 	 	 	 
d003.s018.s005	ministry	ministry	N	该部	该部	bn:00055180n	False
wf	was	be	 	 	 	 
wf	willing	willing	 	 	 	 
wf	to	to	 	 	 	 
wf	pay	pay	 	 	 	 
wf	for	for	 	 	 	 
wf	boosting	boost	 	 	 	 
d003.s018.s006	output	output	N	产量	产量	bn:00059788n	True
wf	above	above	 	 	 	 
wf	current	current	 	 	 	 
d003.s018.s007	levels	level	N	水平	水平	bn:00025965n	True
wf	at	at	 	 	 	 
wf	each	each	 	 	 	 
d003.s018.s008	field	field	N	油田	油田	bn:00034265n	False
wf	.	.	 	 	 	 
wf	US	us	 	 	 	 
d004.s000.s000	banks	bank	N	银行	银行	bn:00008364n	True
wf	repay	repay	 	 	 	 
d004.s000.s001	state	state	N	国家	国家	bn:00074010n	True
d004.s000.s002	support	support	N	支持	支持	bn:00007799n	True
wf	The	the	 	 	 	 
wf	crisis-hit	crisis-hit	 	 	 	 
d004.s001.s000	US	us	N	美国	美国	bn:00003341n	True
wf	major	major	 	 	 	 
d004.s001.s001	banks	bank	N	银行	银行	bn:00008364n	True
wf	are	be	 	 	 	 
wf	breaking	break	 	 	 	 
wf	free	free	 	 	 	 
wf	from	from	 	 	 	 
wf	their	they	 	 	 	 
d004.s001.s002	state	state	N	国家	国家	bn:00074010n	True
wf	.	.	 	 	 	 
wf	On	on	 	 	 	 
d004.s002.s000	Wednesday	wednesday	N	周三	周三	bn:00054897n	True
wf	Bank	bank	 	 	 	 
wf	of	of	 	 	 	 
wf	America	america	 	 	 	 
wf	repaid	repay	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.s001	support	support	N	支持	支持	bn:00007799n	True
wf	from	from	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.s002	bank	bank	N	银行	银行	bn:00008364n	True
d004.s002.s003	protection	protection	N	保护	保护	bn:00064839n	True
d004.s002.s004	fund	fund	N	基金	基金	bn:00036839n	True
wf	TARP	tarp	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.s005	amount	amount	N	金额	金额	bn:00003601n	False
wf	USD	usd	 	 	 	 
wf	45	45	 	 	 	 
wf	billion	billion	 	 	 	 
wf	(	(	 	 	 	 
wf	nearly	nearly	 	 	 	 
wf	EUR	eur	 	 	 	 
wf	30	30	 	 	 	 
wf	billion	billion	 	 	 	 
wf	)	)	 	 	 	 
wf	in	in	 	 	 	 
wf	one	one	 	 	 	 
wf	go	go	 	 	 	 
wf	.	.	 	 	 	 
wf	And	and	 	 	 	 
wf	,	,	 	 	 	 
wf	according	accord	 	 	 	 
wf	to	to	 	 	 	 
d004.s003.s000	reports	report	N	报道	报道	bn:00000739n	True
wf	from	from	 	 	 	 
d004.s003.s001	US	us	N	美国	美国	bn:00003341n	True
d004.s003.s002	broadcaster	broadcaster	N	公司	公司	bn:00013240n	False
wf	CNBC	cnbc	 	 	 	 
wf	,	,	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
wf	is	be	 	 	 	 
wf	also	also	 	 	 	 
wf	planning	plan	 	 	 	 
wf	to	to	 	 	 	 
wf	repay	repay	 	 	 	 
wf	the	the	 	 	 	 
d004.s003.s003	state	state	N	国家	国家	bn:00023236n	True
d004.s003.s004	support	support	N	支持	支持	bn:00007799n	True
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s004.s000	institutions	institution	N	机构	机构	bn:00031641n	True
wf	thereby	thereby	 	 	 	 
wf	want	want	 	 	 	 
wf	to	to	 	 	 	 
wf	wiggle	wiggle	 	 	 	 
wf	themselves	themselves	 	 	 	 
wf	free	free	 	 	 	 
wf	from	from	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s001	restrictions	restriction	N	限制	限制	bn:00051251n	True
wf	going	go	 	 	 	 
wf	hand-in-hand	hand-in-hand	 	 	 	 
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s002	acceptance	acceptance	N	接受	接受	bn:00000649n	False
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s003	money	money	N	资金	资金	bn:00055644n	False
wf	,	,	 	 	 	 
wf	such	such	 	 	 	 
wf	as	as	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s004	limits	limit	N	限制	限制	bn:00051250n	True
wf	on	on	 	 	 	 
d004.s004.s005	manager	manager	N	经理	经理	bn:00027366n	True
d004.s004.s006	bonuses	bonus	N	奖金	奖金	bn:00012042n	True
wf	and	and	 	 	 	 
wf	the	the	 	 	 	 
wf	paying	pay	 	 	 	 
wf	of	of	 	 	 	 
wf	high	high	 	 	 	 
d004.s004.s007	charges	charge	N	费用	费用	bn:00017791n	False
wf	.	.	 	 	 	 
wf	Bank	bank	 	 	 	 
wf	of	of	 	 	 	 
wf	America	america	 	 	 	 
wf	had	have	 	 	 	 
wf	raised	raise	 	 	 	 
wf	some	some	 	 	 	 
wf	USD	usd	 	 	 	 
wf	19	19	 	 	 	 
wf	billion	billion	 	 	 	 
wf	from	from	 	 	 	 
d004.s005.s000	investors	investor	N	投资者	投资者	bn:00047367n	True
wf	through	through	 	 	 	 
wf	convertible	convertible	 	 	 	 
d004.s005.s001	loans	loan	N	贷款	贷款	bn:00051693n	False
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d004.s006.s001	amount	amount	N	金额	金额	bn:00003601n	False
wf	was	be	 	 	 	 
wf	taken	take	 	 	 	 
wf	from	from	 	 	 	 
wf	its	its	 	 	 	 
wf	own	own	 	 	 	 
d004.s006.s002	kitty	kitty	N	猫	猫	bn:00047831n	False
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	was	be	 	 	 	 
wf	well	well	 	 	 	 
wf	filled	fill	 	 	 	 
wf	through	through	 	 	 	 
wf	the	the	 	 	 	 
d004.s006.s003	sale	sale	N	出售	出售	bn:00068915n	False
wf	of	of	 	 	 	 
d004.s006.s004	business	business	N	业务	业务	bn:00014136n	True
d004.s006.s005	units	unit	N	部门	部门	bn:00079107n	False
wf	.	.	 	 	 	 
d004.s007.s000	Bank	bank	N	银行	银行	bn:00008364n	True
wf	head	head	 	 	 	 
wf	Kenneth	kenneth	 	 	 	 
wf	Lewis	lewi	 	 	 	 
wf	extended	extend	 	 	 	 
wf	his	he	 	 	 	 
wf	express	express	 	 	 	 
wf	thanks	thanks	 	 	 	 
wf	to	to	 	 	 	 
wf	the	the	 	 	 	 
wf	American	american	 	 	 	 
wf	taxpayer	taxpayer	 	 	 	 
wf	on	on	 	 	 	 
wf	Wednesday	wednesday	 	 	 	 
wf	evening	evening	 	 	 	 
wf	:	:	 	 	 	 
wf	The	the	 	 	 	 
wf	cash	cash	 	 	 	 
wf	injection	injection	 	 	 	 
wf	helped	help	 	 	 	 
wf	over	over	 	 	 	 
wf	a	a	 	 	 	 
wf	very	very	 	 	 	 
wf	difficult	difficult	 	 	 	 
wf	time	time	 	 	 	 
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s008.s000	bank	bank	N	银行	银行	bn:00008364n	True
wf	overstretched	overstretch	 	 	 	 
wf	at	at	 	 	 	 
wf	the	the	 	 	 	 
d004.s008.s001	height	height	N	严重	严重	bn:00000942n	False
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
wf	financial	financial	 	 	 	 
d004.s008.s002	crisis	crisis	N	危机	危机	bn:00023844n	True
wf	by	by	 	 	 	 
wf	taking	take	 	 	 	 
wf	over	over	 	 	 	 
wf	the	the	 	 	 	 
d004.s008.s003	investment	investment	N	投资	投资	bn:00047358n	True
d004.s008.s004	bank	bank	N	银行	银行	bn:00008364n	True
wf	Merrill	merrill	 	 	 	 
wf	Lynch	lynch	 	 	 	 
wf	.	.	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
wf	also	also	 	 	 	 
wf	plans	plan	 	 	 	 
wf	to	to	 	 	 	 
wf	raise	raise	 	 	 	 
d004.s009.s000	cash	cash	N	现金	现金	bn:00016448n	True
wf	on	on	 	 	 	 
wf	the	the	 	 	 	 
wf	capital	capital	 	 	 	 
wf	market	market	 	 	 	 
wf	to	to	 	 	 	 
wf	free	free	 	 	 	 
wf	itself	itself	 	 	 	 
wf	from	from	 	 	 	 
wf	its	its	 	 	 	 
d004.s009.s001	liabilities	liability	N	负债	负债	bn:00050920n	True
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d004.s009.s002	state	state	N	国家	国家	bn:00074010n	True
wf	.	.	 	 	 	 
wf	Already	already	 	 	 	 
wf	on	on	 	 	 	 
d004.s010.s000	Thursday	thursday	N	周四	周四	bn:00076744n	True
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
d004.s010.s001	US	us	N	美国	美国	bn:00003341n	True
d004.s010.s002	bank	bank	N	银行	银行	bn:00008364n	True
wf	was	be	 	 	 	 
wf	able	able	 	 	 	 
wf	to	to	 	 	 	 
wf	announce	announce	 	 	 	 
wf	a	a	 	 	 	 
d004.s010.s003	capital	capital	N	增资	增资	bn:00015496n	True
wf	of	of	 	 	 	 
wf	some	some	 	 	 	 
wf	USD	usd	 	 	 	 
wf	20	20	 	 	 	 
wf	billion	billion	 	 	 	 
wf	,	,	 	 	 	 
wf	reported	report	 	 	 	 
wf	CNBC	cnbc	 	 	 	 
wf	with	with	 	 	 	 
d004.s010.s005	reference	reference	N	援引	援引	bn:00000939n	False
wf	to	to	 	 	 	 
d004.s010.s006	circles	circle	N	圈子	圈子	bn:00008279n	True
wf	.	.	 	 	 	 
wf	A	a	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
d004.s011.s000	spokesman	spokesman	N	发言人	发言人	bn:00073526n	False
wf	declined	decline	 	 	 	 
wf	to	to	 	 	 	 
wf	comment	comment	 	 	 	 
wf	.	.	 	 	 	 
wf	Goldman	goldman	 	 	 	 
wf	Sachs	sach	 	 	 	 
wf	,	,	 	 	 	 
wf	JP	jp	 	 	 	 
wf	Morgan	morgan	 	 	 	 
wf	Chase	chase	 	 	 	 
wf	and	and	 	 	 	 
wf	Morgan	morgan	 	 	 	 
wf	Stanley	stanley	 	 	 	 
wf	had	have	 	 	 	 
wf	already	already	 	 	 	 
wf	repaid	repay	 	 	 	 
wf	their	they	 	 	 	 
d004.s012.s000	support	support	N	6月份	6月份	bn:00007799n	False
wf	in	in	 	 	 	 
d004.s012.s001	June	june	N	6月份	6月份	bn:00048592n	False
wf	.	.	 	 	 	 
wf	Cheshire	cheshire	 	 	 	 
d005.s000.s000	Appeal	appeal	N	上诉	上诉	bn:00005019n	True
wf	Will	will	 	 	 	 
wf	Point	point	 	 	 	 
wf	to	to	 	 	 	 
wf	Twitter	twitter	 	 	 	 
wf	There	there	 	 	 	 
wf	were	be	 	 	 	 
wf	of	of	 	 	 	 
wf	them	they	 	 	 	 
wf	typing	typing	 	 	 	 
wf	away	away	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
d005.s001.s001	courtroom	courtroom	N	法庭	法庭	bn:00023302n	False
d005.s001.s002	rows	row	N	法庭	法庭	bn:00068424n	False
wf	.	.	 	 	 	 
wf	Minute	minute	 	 	 	 
wf	by	by	 	 	 	 
wf	minute	minute	 	 	 	 
wf	,	,	 	 	 	 
wf	they	they	 	 	 	 
wf	sent	send	 	 	 	 
wf	out	out	 	 	 	 
d005.s002.s000	reports	report	N	报告	报告	bn:00000739n	True
wf	of	of	 	 	 	 
wf	gruesome	gruesome	 	 	 	 
d005.s002.s001	testimony	testimony	N	证词	证词	bn:00076677n	True
wf	via	via	 	 	 	 
wf	Twitter	twitter	 	 	 	 
wf	.	.	 	 	 	 
wf	In	in	 	 	 	 
wf	the	the	 	 	 	 
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
wf	says	say	 	 	 	 
wf	,	,	 	 	 	 
wf	there	there	 	 	 	 
wf	were	be	 	 	 	 
wf	more	more	 	 	 	 
wf	than	than	 	 	 	 
wf	140,000	140,000	 	 	 	 
wf	Twitter	twitter	 	 	 	 
d005.s003.s002	messages	message	N	消息	消息	bn:00054523n	True
wf	about	about	 	 	 	 
wf	the	the	 	 	 	 
d005.s003.s003	trial	trial	N	审判	审判	bn:00078198n	False
wf	that	that	 	 	 	 
wf	dealt	deal	 	 	 	 
wf	with	with	 	 	 	 
d005.s003.s004	rape	rape	N	强奸	强奸	bn:00006469n	False
wf	and	and	 	 	 	 
d005.s003.s005	children	child	N	儿童	儿童	bn:00018345n	True
wf	tied	tie	 	 	 	 
wf	to	to	 	 	 	 
wf	their	they	 	 	 	 
d005.s003.s006	beds	bed	N	床	床	bn:00009472n	True
wf	in	in	 	 	 	 
wf	a	a	 	 	 	 
d005.s003.s007	house	house	N	房子	房子	bn:00044994n	True
wf	that	that	 	 	 	 
wf	was	be	 	 	 	 
wf	set	set	 	 	 	 
wf	ablaze	ablaze	 	 	 	 
wf	.	.	 	 	 	 
wf	On	on	 	 	 	 
d005.s004.s000	Thursday	thursday	N	周四	周四	bn:00076744n	True
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
wf	widely	widely	 	 	 	 
wf	followed	follow	 	 	 	 
wf	of	of	 	 	 	 
wf	Steven	steven	 	 	 	 
wf	J.	j.	 	 	 	 
wf	Hayes	haye	 	 	 	 
wf	,	,	 	 	 	 
wf	who	who	 	 	 	 
wf	was	be	 	 	 	 
wf	convicted	convict	 	 	 	 
wf	of	of	 	 	 	 
wf	killing	kill	 	 	 	 
wf	three	three	 	 	 	 
d005.s004.s002	members	member	N	三口	三口	bn:00034004n	False
wf	of	of	 	 	 	 
wf	a	a	 	 	 	 
wf	Cheshire	cheshire	 	 	 	 
wf	,	,	 	 	 	 
wf	Conn.	conn.	 	 	 	 
wf	,	,	 	 	 	 
wf	,	,	 	 	 	 
wf	is	be	 	 	 	 
wf	set	set	 	 	 	 
wf	to	to	 	 	 	 
wf	come	come	 	 	 	 
wf	to	to	 	 	 	 
wf	an	a	 	 	 	 
wf	official	official	 	 	 	 
d005.s004.s004	end	end	N	结束	结束	bn:00030719n	False
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d005.s004.s005	judge	judge	N	法官	法官	bn:00048488n	True
wf	's	's	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
wf	death	death	 	 	 	 
wf	sentence	sentence	 	 	 	 
wf	voted	vote	 	 	 	 
wf	for	for	 	 	 	 
wf	by	by	 	 	 	 
wf	the	the	 	 	 	 
d005.s004.s007	jury	jury	N	陪审团	陪审团	bn:00048658n	True
wf	.	.	 	 	 	 
wf	But	but	 	 	 	 
d005.s005.s000	lawyers	lawyer	N	律师	律师	bn:00007051n	True
wf	for	for	 	 	 	 
wf	Mr.	mr.	 	 	 	 
wf	Hayes	haye	 	 	 	 
wf	have	have	 	 	 	 
wf	already	already	 	 	 	 
wf	made	make	 	 	 	 
d005.s005.s001	court	court	N	法庭	法庭	bn:00023301n	True
d005.s005.s002	filings	filing	N	文件	文件	bn:00034444n	False
wf	that	that	 	 	 	 
wf	sketch	sketch	 	 	 	 
wf	out	out	 	 	 	 
d005.s005.s003	appeals	appeal	N	上诉	上诉	bn:00005019n	True
d005.s005.s004	arguments	argument	N	论点	论点	bn:00005600n	True
wf	that	that	 	 	 	 
wf	are	be	 	 	 	 
wf	likely	likely	 	 	 	 
wf	to	to	 	 	 	 
wf	occupy	occupy	 	 	 	 
wf	the	the	 	 	 	 
d005.s005.s005	courts	court	N	法庭	法庭	bn:00023301n	True
wf	for	for	 	 	 	 
wf	.	.	 	 	 	 
wf	One	one	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
wf	most	most	 	 	 	 
wf	provocative	provocative	 	 	 	 
wf	is	be	 	 	 	 
wf	that	that	 	 	 	 
wf	the	the	 	 	 	 
wf	intense	intense	 	 	 	 
d005.s006.s000	reporting	reporting	N	报道	报道	bn:00023362n	False
wf	on	on	 	 	 	 
wf	the	the	 	 	 	 
d005.s006.s001	trial	trial	N	审判	审判	bn:00078198n	False
wf	-	-	 	 	 	 
wf	including	include	 	 	 	 
wf	mainstream	mainstream	 	 	 	 
d005.s006.s002	reporters	reporter	N	记者	记者	bn:00057562n	True
wf	'	'	 	 	 	 
wf	extensive	extensive	 	 	 	 
d005.s006.s003	use	use	N	使用	使用	bn:00030627n	False
wf	of	of	 	 	 	 
wf	Twitter	twitter	 	 	 	 
wf	-	-	 	 	 	 
wf	created	create	 	 	 	 
wf	a	a	 	 	 	 
wf	``	``	 	 	 	 
d005.s006.s004	circus	circus	N	马戏团	马戏团	bn:00016140n	True
d005.s006.s005	atmosphere	atmosphere	N	气氛	气氛	bn:00003263n	True
wf	''	''	 	 	 	 
wf	and	and	 	 	 	 
wf	such	such	 	 	 	 
wf	widespread	widespread	 	 	 	 
wf	,	,	 	 	 	 
wf	instant	instant	 	 	 	 
wf	saturation	saturation	 	 	 	 
wf	with	with	 	 	 	 
wf	inflammatory	inflammatory	 	 	 	 
d005.s006.s006	details	detail	N	细节	细节	bn:00026622n	False
wf	that	that	 	 	 	 
wf	the	the	 	 	 	 
d005.s006.s007	jury	jury	N	陪审团	陪审团	bn:00048658n	True
wf	was	be	 	 	 	 
wf	improperly	improperly	 	 	 	 
wf	swayed	sway	 	 	 	 
wf	by	by	 	 	 	 
wf	public	public	 	 	 	 
d005.s006.s008	passions	passion	N	激情	激情	bn:00060907n	True
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d005.s007.s000	claim	claim	N	说法	说法	bn:00019404n	False
wf	could	could	 	 	 	 
wf	force	force	 	 	 	 
d005.s007.s001	appeals	appeal	N	上诉	上诉	bn:00005019n	True
d005.s007.s002	judges	judge	N	法官	法官	bn:00048488n	True
wf	to	to	 	 	 	 
wf	grapple	grapple	 	 	 	 
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d005.s007.s003	question	question	N	问题	问题	bn:00043267n	True
wf	of	of	 	 	 	 
wf	whether	whether	 	 	 	 
wf	new	new	 	 	 	 
wf	technology	technology	 	 	 	 
wf	requires	require	 	 	 	 
wf	new	new	 	 	 	 
d005.s007.s004	courtroom	courtroom	N	法庭	法庭	bn:00023302n	False
d005.s007.s005	rules	rule	N	规则	规则	bn:00064192n	True
wf	.	.	 	 	 	 
wf	``	``	 	 	 	 
wf	As	as	 	 	 	 
wf	I	I	 	 	 	 
wf	experienced	experience	 	 	 	 
wf	it	it	 	 	 	 
wf	during	during	 	 	 	 
wf	this	this	 	 	 	 
d005.s008.s000	trial	trial	N	审判	审判	bn:00078198n	False
wf	,	,	 	 	 	 
wf	I	I	 	 	 	 
wf	think	think	 	 	 	 
wf	there	there	 	 	 	 
wf	's	'	 	 	 	 
wf	a	a	 	 	 	 
wf	real	real	 	 	 	 
d005.s008.s001	danger	danger	N	危险	危险	bn:00025170n	True
wf	that	that	 	 	 	 
wf	the	the	 	 	 	 
d005.s008.s002	inclusion	inclusion	N	使用	使用	bn:00046310n	False
wf	of	of	 	 	 	 
wf	new	new	 	 	 	 
wf	technology	technology	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
d005.s008.s003	courtroom	courtroom	N	法庭	法庭	bn:00023302n	False
wf	is	be	 	 	 	 
wf	affecting	affect	 	 	 	 
wf	an	a	 	 	 	 
d005.s008.s004	individual	individual	N	个人	个人	bn:00046516n	True
wf	's	's	 	 	 	 
wf	fair-trial	fair-trial	 	 	 	 
d005.s008.s005	rights	right	N	审判权	审判权	bn:00067807n	False
wf	,	,	 	 	 	 
wf	''	''	 	 	 	 
wf	said	say	 	 	 	 
wf	Thomas	thoma	 	 	 	 
wf	J.	j.	 	 	 	 
wf	Ullmann	ullmann	 	 	 	 
wf	,	,	 	 	 	 
wf	Mr.	mr.	 	 	 	 
wf	Hayes	haye	 	 	 	 
wf	's	's	 	 	 	 
wf	chief	chief	 	 	 	 
d005.s008.s006	defense lawyer	defense_lawyer	N	·乌尔曼	·乌尔曼	bn:00025890n	False
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d005.s009.s000	trial judge	trial_judge	N	审判	审判	bn:00078207n	False
wf	,	,	 	 	 	 
wf	Jon	jon	 	 	 	 
wf	C.	c.	 	 	 	 
wf	Blue	blue	 	 	 	 
wf	of	of	 	 	 	 
d005.s009.s001	State	state	N	州	州	bn:00064914n	True
d005.s009.s002	Superior Court	superior_court	N	乔恩·	乔恩·	bn:00075262n	False
wf	,	,	 	 	 	 
wf	tersely	tersely	 	 	 	 
wf	rejected	reject	 	 	 	 
wf	the	the	 	 	 	 
d005.s009.s003	claims	claim	N	说法	说法	bn:00019404n	False
wf	in	in	 	 	 	 
wf	a	a	 	 	 	 
